,20,2,2,3,2,3,2,2,2,2,2,2,2,2,3*,3,2,2.2,2.75
,21,2,2,3,2,3,2,2,2,2,2,2,2,2,3*,3,2,2.2,2.6875
,22,2,2,2,2,3,2,2,2,2,2,2,2,2,3*,3,2,2.133333333,2.8125
,23,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2,2,2.1875,2.3125
,24,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2,2,2.1875,2.5625
,Daily Max,2,3,3,2,3,2,3,2,3,2,2,2,2,4,3,3,2.5625,2.4375
6/2/2017,1,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2.125,2.4375
,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2.125,2.375
,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2.125,2.5625
,4,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2.125,2.6875
,5,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2.125,2.8125
,6,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2.1875,0
,7,2,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2.1875,0
,8,2,3,3,2,3,2,2,2,2,3,2,2,2,3,3,2,2.375,0
,9,2,3,3,2,3,2,2,2,2,3,2,2,2,4,3,2,2.4375,0
,10,2,3,3,2,3,3,3,2,3,3,3,2,3,5,3,3,2.875,0
,11,3,3,3*,3,3,3,3,3*,3,3,3,3,3,5,3,3,3.142857143,0
,12,3,3*,3*,3,3,3,3,3*,3,3,3,3,3,4,3,3,3.076923077,0
,13,3,3*,3,3,3,3,3,3*,3,3,3,3,*,4,3,3,3.076923077,0
,14,3,3*,3,3,3,3,3,2,3,3,3,3,*,4,3,3,3,0
,15,3,3*,3,3,3,3,3,2,3,3,3,3,*,5,3,3,3.071428571,0
,16,3,3*,3,3,3,3,3,2,3,3,3,3,*,5,3,3,3.071428571,0
,17,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,3,3.0625,0
,18,3,3,3,3,3,3,3,2,3,3,3,2,3,4,3,3,2.9375,0
,19,2,3,3,2,3,3,3,2,3,3,2,2,2,4,3,3,2.6875,0
,20,2,3,3,2,3,3,2,2,2,3,2,2,2,4,3,2,2.5,0
,21,2,3,3,2,3,2,2,2,2,3,2,2,2,4,3,2,2.4375,0
,22,2,3,3,2,3,2,3,2,2,3,2,2,2,4,3,2,2.5,0
,23,2,3,3,2,3,2,3,2,2,3,2,2,2,3,3,2,2.4375,0
,24,2,3,3,2,3,2,3,2,3,3,2,2,2,3,3,2,2.5,0
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3.125,0
6/3/2017,1,2,3,3,2,3,2,3,2,3,3,3,2,2,3,3,2,2.5625,0
,2,3,3,3,2,3,2,3,2,3,3,3,2,2,3,3,2,2.625,0
,3,3,3,2,2,3,2,3,2,3,3,3,2,3,3,3,2,2.625,
,4,3,3,2,2,3,2,3,2,3,3,3,3,2,3,2,2,2.5625,
,5,3,3,2,2,3,2,3,2,3,3,2,3,2,3,2,2,2.5,
,6,3,3,2,2,3,2,3,2,3,3,2,3,2,3,2,2,2.5,
,7,3,3,2,2,3,2,3,2,3,3,2,2,3,3,2,2,2.5,
,8,3,3,3,2,3,3,3,2,3,3,2,2,3,3,3,2,2.6875,
,9,3,3,3,2,3,3,3,2,3,3,3,3,3,4,3,2,2.875,
,10,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,
,11,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
,14,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3.125,
,15,3,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,3.1875,
,16,3,3,3,3,3,3,3,3,3,3,3,3,4,5,3,4,3.25,
,17,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3.1875,
,18,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3.1875,
,19,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3.125,
,20,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,3,3.0625,
,21,3,3,3,2,3,3,3,2,3,3,3,3,3,4,3,3,2.9375,
,22,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,2.8125,
,23,2,3,3,2,3,3,3,2,3,3,3,2,2,3,2,3,2.625,
,24,2,3,3,2,3,3,3,2,3,3,2,2,2,3,2,3,2.5625,
,Daily Max,3,3,3,3,3,3,3,4,3,3,3,3,4,6,3,4,3.375,
6/4/2017,1,2,3,3,2,3,2,3,2,2,3,2,2,2,3,2,3,2.4375,
,2,3,3,3,2,3,2,2,2,2,3,2,2,2,3,2,2,2.375,
,3,3,3,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2.3125,
,4,3,3,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2.3125,
,5,3,3,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2.3125,
,6,3,3,2,2,3,2,2,2,2,3,2,3,2,2,2,2,2.3125,
,7,3,3,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2.25,
,8,3,3,3,2,3,3,2,2,2,3,2,2,2,3,2,2,2.4375,
,9,3,3,3,2,3,3,3,2,2,3,3,2,2,3,2,3,2.625,
,10,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,2.75,
,11,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2.875,
,12,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
,13,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,
,14,3,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,
,15,3,3,3,3,3,3,3,3*,3,3,3,3,3,4,2,3,3,
,16,3,3,3,3,3,3,2,3*,3,3,3,2,3,4,2,3,2.866666667,
,17,3,3,3,2,3,3,2,3*,3,3,2,2,3,4,2,3,2.733333333,
,18,2,3,3,2,3,2,2,2,2,3,2,2,3,4,2,3,2.5,
,19,2,3,3,2,3,2,2,2,2,3,2,2,2,4,2,3,2.4375,
,20,2,3,3,2,3,3,2,2,2,3,2,2,2,4,3,3,2.5625,
,21,3,3,3,2,3,3,2,2,2,3,2,2,3,4,3,3,2.6875,
,22,2,3,3,2,3,3,2,2,2,3,2,2,3,4,3,3,2.625,
,23,2,3,3,2,3,3,2,2,2,3,2,2,3,4,3,3,2.625,
,24,2,3,3,2,3,3,3,2,2,3,2,2,3,3,3,3,2.625,
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
6/5/2017,1,3,3,2,2,3,3,3,2,2,3,2,2,3,3,3,3,2.625,
,2,3,3,2,2,3,2,3,2,2,3,2,3,3,3,2,2,2.5,
,3,3,3,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2.3125,
,4,3,3,2,2,2,2,3,2,2,3,2,2,3,2,2,2,2.3125,
,5,2*,3,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2.266666667,
,6,2*,3,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2.266666667,
,7,3,3,2,2,3,2,2,2,3,3,2,2,3,2,2,2,2.375,
,8,3,3,3,2,3,3,2,2,2,3,2,2,3,3,3,2,2.5625,
,9,3,3,3,3,3,3,2,2,2,3,2,2,3,3,3,3,2.6875,
,10,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2.9375,
,11,3,3,3*,3,3,3,3,2,3,3,3,3,3,3,3,3,2.933333333,
,12,3,3,3*,3,3,3,3*,2,3,3,3,3,3,3,3,3*,2.923076923,
,13,3,3,3,3,3,3,3*,2,3,3,3,3,3,4,3,3*,3,
,14,2*,3,3,3,3,3,3*,2,3,3,3*,3,3,4,3,3,3,
,15,2*,3,3,3,3,3,3*,2,3,3,3*,3,3,3,3,3,2.923076923,
,16,2*,3,3,3,3,3,2*,2,3,3,3,3,3,3,3,3,2.928571429,
,17,2*,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,3,
,18,2*,3,3,3,3,3,3,2,3,3,3,2,3,4,3,3,2.933333333,
,19,2*,3,3,2,3,3,3,2,2,2,3,2,3,4,3,3,2.733333333,
,20,2,3,3,3,3,3,3,2,2,3,3,2,3,5,3,3,2.875,
,21,2,3,2,3,3,3,2,2,2,3,2,2,3,5,3,3,2.6875,
,22,2,3,2,2,3,3,2,2,2,3,2,2,2,4,3,3,2.5,
,23,2,3,2,2,2,2,2,2,2,3,2,2,2,4,2,3,2.3125,
,24,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2.1875,
,Daily Max,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,3,3.0625,
6/6/2017,1,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2.1875,
,2,2,3,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2.1875,
,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2.0625,
,4,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,5,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,6,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,7,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,8,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,9,2,3,2*,2,3,2,2,2,2,2,2,2,2,3,3,2,2.266666667,
,10,2,3,3*,2,3,3,2,2,2,2,2,2,2,3,3,2,2.333333333,
,11,2,3,3*,2,3,3,2,2,2,2,2,2,*,4,3,3,2.5,
,12,2,3,2,3,3,3,3*,2,3,3,2,2,*,3*,3,3,2.615384615,
,13,2,3,2,3,3,3,3*,2,3,3,2,3,*,3*,3,3,2.692307692,
,14,2,3,3,3,3,3,3*,2,3,2,3,3,*,4,3,3,2.857142857,
,15,2,3,3,3,3,3,3*,2,2,2,3,3,*,4,3,3,2.785714286,
,16,2,3,3,3,3,3,3*,2,3,2,3,3,*,4,3,3,2.857142857,
,17,2,3,3,3,3,3,2,2,2,2,3,2,*,4,3,3,2.666666667,
,18,2,2,2,3,3,3,2,2,2,2,2,2,*,3,3,3,2.4,
,19,2,2,2,2,3,2,2,2,2,2,2,2,*,4,2,3,2.266666667,
,20,2,2,2,2,2,2,2,2,2,2,2,2,*,4,2,3,2.2,
,21,2,2,2,2,2,2,2,2,2,2,2,2,2*,4,2,2,2.133333333,
,22,2,2,2,2,2,2,2,2,2,2,2,2,2*,4,2,2,2.133333333,
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,Daily Max,2,3,3,3,3,3,3,2,3,3,3,3,2,4,3,3,2.875,
6/7/2017,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,4,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1.875,
,5,2,2,2,2,2,1,2,1,2,2,1,2,*,2,2,1,1.733333333,
,6,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,1.75,
,7,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1.875,
,8,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1.875,
,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,11,2,2,2*,2,2,2,2,2,2,2,2,2,2,3,2,3,2.133333333,
,12,2,2,2*,2,3,3,2,2,2,2,2,2*,2,4,2,3,2.357142857,
,13,2,3,2,2,3,3,2,2,2,2,2*,2*,*,3*,3,3,2.416666667,
,14,2,3,2,3,3,3,2,2,2,2,2*,2*,*,3,2,3,2.461538462,
,15,2,3,3,3,3,3,3,2,2,2,2*,3*,2,3,3,3,2.642857143,
,16,2,3,3,3,3,3,3,2,2,2,2*,3*,2,3,3,3,2.642857143,
,17,2,3,3,3,3,3,3,2,2,2,2*,3*,2,3,3,3,2.642857143,
,18,2,3,2,3,3,3,2,2,2,2,3,2*,2,4,3,3,2.6,
,19,2,2,2,2,3,3,2,2,2,2,2,2,2,4,3,3,2.375,
,20,2,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2.3125,
,21,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2,2,2.1875,
,22,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,
,23,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,
,24,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,
,Daily Max,2,3,3,3,3,3,3,2,2,2,3,3,2,4,3,3,2.75,
6/8/2017,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,
,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,
,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,5,2,2,2,2,2,2*,2,1,2,2,1,2,1,2,2,2,1.8,
,6,2,2,2,2,2,2*,1,1,2,2,1,2,1,2,2,2,1.733333333,
,7,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1.8125,
,8,2,2,2,2,2,2,2,2,2,2,1*,2,1,2,2,2,1.933333333,
,9,2,2,2,2,2,2,2,2,2,2,2*,2,1,3,2,2,2,
,10,2,2,2,2,2,2,2,2,2,2,2*,2,2,3,3,2,2.133333333,
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.125,
,12,2,2,2,2,2*,2,2,2,2,2,2,2,2,3,3,3,2.2,
,13,2,3,2,2,3*,3,2,2,2,2,2,2,2,3,3,3,2.333333333,
,14,2,3,2,3,3*,3,2,2,2,2,2,2,2,3,3,3,2.4,
,15,2,3,2,3,3,3,2,2,2,3,2,2,2,3,2,3,2.4375,
,16,2,3,2,3,3,3,2,2,2,2,2,2*,2,3,2,3,2.4,
,17,2,2,2,2,3,3,2,2,2,2,2,2*,2,3,3*,3,2.285714286,
,18,2,2,2,2,3,3,2,2,2,2,2,2*,2,3,3*,3,2.285714286,
,19,2,2,2,2*,2,2,2,2,2,2,2,2*,2,3,3*,3,2.153846154,
,20,2,2,2,2*,2,2,2,2,2,2,2,2*,2,3,3*,3,2.153846154,
,21,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3*,2,2.066666667,
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,Daily Max,2,3,2,3,3,3,2,2,2,3,2,2,2,3,3,3,2.5,
6/9/2017,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1.9375,
,5,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1.8125,
,6,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1.8125,
,7,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.9375,
,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.9375,
,9,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.125,
,11,2,2,2,2,2,2,2,2,2,2*,2,2,2,3,3,2,2.133333333,
,12,2,3,2,2,2,2,2,2,2,2*,2,2*,2,3,3,3,2.285714286,
,13,2,3,2,2,2,2,2,2,2,2*,2,2*,2,3,3,3*,2.230769231,
,14,2,3,2,2,2,2,2,2,2,2*,2,2*,2,3,3,3*,2.230769231,
,15,2,2,2,2,3,2,2,2,2,2,2,2*,2,3,3,3*,2.214285714,
,16,2,2,2,2,3,2,2,2,2,2,2,2*,2,3,3,2*,2.214285714,
,17,2,2,2,2,2,2,2,2,2,2,2,2*,2,3,3,2,2.133333333,
,18,2,2,2,2,2,2,2,2,2,2,2,2*,2,2,2,2,2,
,19,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,20,2,2,2,2*,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,21,2,2,2,2*,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,22,2,2,2,2*,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,23,2,2,2,2*,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,24,2,2,2,2*,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,Daily Max,2,3,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2.3125,
6/10/2017,1,2,2,2,2*,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,2,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,4,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,5,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,6,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,7,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,8,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,9,2,2,2,2*,2,2,2,2,2,2,2,2,2,2,2,2,2,
,10,2,2,2,2*,2,2,2,2,2,2,2,2,2,3,2,2,2.066666667,
,11,2,2,2,2*,3,2,2,2,2,2,2,2,2,3,3,2,2.2,
,12,2,3,3,2*,3,3,2,2,2,2,2,2,2,3,3,3,2.466666667,
,13,2,3,3,2*,3,3,3,2,3,2,3,2,2,3,3,3,2.666666667,
,14,2,3,3,3*,3,3,2,2,3,2,3,2,2,3,2,3,2.533333333,
,15,2,3,3,3,3,3,2,2,2,2,3,2,2,3,2,3,2.5,
,16,2,3,2,3,3,3,2,2,2,2,3,2,2,4,2,3,2.5,
,17,2,3,2,2,3,2,3,2,2,2,3,2,2,4,2,3,2.4375,
,18,2,3,3,2,3,2,3,2,2,2,2,2,2,4,3,3,2.5,
,19,2,3,2,2,3,2,3,2,2,2,2,2,2,4,3,3,2.4375,
,20,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2.375,
,21,2,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2.3125,
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2.125,
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2.125,
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2.125,
,Daily Max,2,3,3,3,3,3,3,2,3,2,3,2,2,4,3,3,2.75,
6/11/2017,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1.9375,
,4,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1.8125,
,5,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1.8125,
,6,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1.8125,
,7,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1.75,
,8,2,2,2,2,2,2,2,2,2,2,1,2,1,3,2,2,1.9375,
,9,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,11,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2.125,
,12,2,2,2,2,3,3,2,2,2,2,3,2,2,4,2,3,2.375,
,13,3,3,3,2,3,3,3,2,2,3,3,2,2,4,3,3,2.75,
,14,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,
,15,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
,16,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
,17,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
,18,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
,19,2,3,3,3,3,3,3,2,3,3,3,3,3,4,3,3,2.9375,
,20,2,3,3,2,2,2,3,2,2,3,3,2,3,4,3,3,2.625,
,21,2,3,3,2,2,2,3,2,2,2,2,2,3,4,3,3,2.5,
,22,2,3,3,2,2,2,3,2,2,2,3,3,3,3,3,3,2.5625,
,23,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2.1875,
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,Daily Max,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3.0625,
6/12/2017,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1.625,
,4,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1.4375,
,5,2,2,1,2,1,2,2,2*,1,1,1,2,1,2,1,1,1.466666667,
,6,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1.75,
,7,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1.8125,
,8,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1.9375,
,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,10,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,11,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.125,
,12,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2.25,
,13,2,3,2,2,2,2,2,2,2,2,2*,2,2,3,2,2,2.133333333,
,14,2,3,2,2,2,2,2,2,2,2,2*,2,2,3,2,2,2.133333333,
,15,2,2,2,2,2,2,2,2,2,2,2*,2,2,3,2,2,2.066666667,
,16,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,17,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2.0625,
,18,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.125,
,19,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.125,
,20,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2.125,
,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,24,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1.875,
,Daily Max,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2.25,
6/13/2017,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
,8,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2.0625,
,9,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2.3125,
,10,2,2*,3,2,3,2,2,2,2,2,2,2,2,3,3,3,2.333333333,
,11,2,2*,3,2,3,2,2,2,2,2,2,2,2,3,3*,3,2.285714286,
,12,2,2*,3,2,3,2,2,2*,2,2,2,2,2,3,3*,3,2.307692308,
,13,2,2*,3,2,3,2,2,2*,2,2,2,2,2,3,3,3,2.357142857,
,14,2,3,3,2,3,2,2,2*,2,2,2,2,2,3,3,3,2.4,
,15,2,3,3,2,3,2,2,2*,2,2,2,2,2,3,3,3,2.4,
,16,3,3,3,3,3,2,2,2*,2,2,2,2,2,4,3,3,2.6,
,17,3,3,3,3,3,2,2,2*,2,2,2,3,2,3,3,3,2.6,
,18,2,3,3,3,3,3,2,2,2,2,2,3,2,3,3,3,2.5625,
,19,2,3,3,2,3,3,2,2,2,2,2,3,2,3,3,3,2.5,
,20,2,3,3,2,3,3,2,2,2,2,2,2,2,4,3,3,2.5,
,21,2,2,3,2,3,3,2,2,2,2,2,2,2,4,3,3,2.4375,
,22,2,3,3,2,3,3,2,2,2,2,2,2,2,3,3,3,2.4375,
,23,2,3,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2.3125,
