,24,2,2,3,2,3,2*,2,3,2,2,2,1*,4,3,3,2.538461538,
,Daily Max,2,3,3,2,3,2,2,3,2,2,2,2,6,4,3,2.733333333,
6/6/2014,1,2,2,3,2,3,2*,2,2,2,2,2,1*,4,2,3,2.384615385,
,2,2,2,2,2,3,2*,2,2,2,2,2,1*,3,2,2,2.153846154,
,3,2,2,2,2,3,2*,2,2,2,2,2,1*,2,2,2,2.076923077,
,4,2,2,2,2,3,2*,2,2,2,2,2,2*,2,2,2,2.076923077,
,5,2,2,2,2,3,2*,2,2,2,2,2,2*,2,2,2,2.076923077,
,6,2,2,2,2,2,2*,2,2,2,2,2,2*,2,2,2,2,
,7,2,2,2,2,2,2*,2,2,2,2,2,1*,2,2,2,2,
,8,2,2,2,2,2,2*,2,2,2,2,2,2*,3,3,3,2.230769231,
,9,2,2,3,2,2,2*,2,2,2,2,2,2*,3,4,3,2.384615385,
,10,3,2,3,2,3,2*,2,2,2,2,2,2*,4,4,3,2.615384615,
,11,3,2,3,2,3,2*,2,3,2,2,2,2*,4,5,3,2.769230769,
,12,2,2,3,2,3,2*,2,3,2,2,2,2*,4,5,3,2.692307692,
,13,2*,2,3,2,3,2*,2,3,2,2,2,2*,4,4,3,2.666666667,
,14,2*,3,3,3,3*,,2,3,2,3,2,2*,4,4,3,2.909090909,
,15,2*,3,3*,3,3*,3*,3,3,3,3,3,2*,5,4,4,3.4,
,16,3*,3,3*,3,3*,3*,3,3,2,3,3,3*,7,5,4,3.6,
,17,3*,3,4,3,4,3*,3,3,3*,3,3,2*,7,5,4,3.818181818,
,18,3,3,4,4,4,3*,3,4,3*,3,3,2*,6,5,5,3.916666667,
,19,3,3,4,4,4,3*,3,4,3,3,3,2*,6,5,6,3.923076923,
,20,3,3,4,5,4,3*,3,4,3,3,3,2*,7,6,6,4.153846154,
,21,3,3,3,5,4,3*,3,4,3,3,3,2*,7,6,6,4.076923077,
,22,4,3,3,4,4,3*,3,4,3,3,3,2*,7,6,5,4,
,23,4,3,3,4,4,3*,3,4,3,3,3,2*,6,5,4,3.769230769,
,24,4,3,3,4,4,3*,3,4,3,3,3,2*,6,5,4,3.769230769,
,Daily Max,4,3,4,5,4,3,3,4,3,3,3,3,7,6,6,4.066666667,
6/7/2014,1,4,3,3,4,3,3*,3,3,3,3,3,2*,6,5,4,3.615384615,
,2,4,3,3,4,3,3*,3,3,2,3,3,2*,4,5,4,3.384615385,
,3,3,3,3,4,3,3*,3,3,2,2,3,2*,4,5,4,3.230769231,
,4,3,3,3,3,3,3*,3,3,2,2,3,2*,4,4,3,3,
,5,3,3,3,3,3,2*,3,3,2,2,3,2*,4,3,3,2.923076923,
,6,3,3,3,3,3,2*,3,3,2,2,3,2*,3,3,3,2.846153846,
,7,3,3,3,3,3,2*,2,3,2,2,3,2*,4,3,3,2.846153846,
,8,3,3,3,3,3,2*,2,3,2,2,3,2*,4,4,3,2.923076923,
,9,3,3,3,3,3,3*,3,3,2,3,3,2*,5,4,4,3.230769231,
,10,3,3,4,3,3,3*,3,3,3,3,3,2*,6,5,4,3.538461538,
,11,3,3,4,3,3,3*,3,3,3,3,3,3*,6,6,4,3.615384615,
,12,3,3,4,3,3,3*,3,3,3,3,3,3*,6,5,4,3.538461538,
,13,3,3,4,4,3,3*,3,3,3,3,3,3*,5,5,4,3.538461538,
,14,3,3,4,4,4,3*,3,3,3,3,3,3*,5,4,4,3.538461538,
,15,3,3,4,3,4,3*,3,3,3,3,3,3*,7,4,4,3.615384615,
,16,3,3,3,3,4,3*,3,4,3,4,3,4*,7,4,4,3.692307692,
,17,3,3,3,3,4,3*,3,3,3,3,3,4*,8,4,5,3.692307692,
,18,3,3,3,4,4,3*,3,4,3,3,4,4*,8,4,5,3.923076923,
,19,3,3,4,3,4,3*,3,4,3,4,4,4*,8,4,5,4,
,20,3,3,4,3,4,3*,3,4,3,4,4,3*,6,4,5,3.846153846,
,21,3,3,4,3,4,3*,3,3,3,4,3,3*,5,4,4,3.538461538,
,22,3,3,3,4,4,3*,3,3,3,3,3,2*,5,4,4,3.461538462,
,23,3,3,3,4,4,3*,3,3,3,3,3,2*,6,4,4,3.538461538,
,24,3,3,3,3,3,3*,3,3,3,3,3,2*,6,4,4,3.384615385,
,Daily Max,4,3,4,4,4,3,3,4,3,4,4,4,8,6,5,4.2,
6/8/2014,1,3,3,3,3,3,3*,3,3,3,3,3,2*,6,4,4,3.384615385,
,2,3,3,3,4,3,3*,2,3,2,3,3,2*,5,4,4,3.230769231,
,3,3,3,3,4,3,3*,2,3,2,3,3,2*,4,3,4,3.076923077,
,4,3,3,3,3,3,3*,2,3,2,3,3,2*,3,3,3,2.846153846,
,5,3,3,3,3,3,3*,2,3,2,3,3,2*,3,3,3,2.846153846,
,6,3,3,3,3,3,3*,3,4,2,3,2,2*,3,3,3,2.923076923,
,7,3,3,4,3,3,3*,3,4,2,3,2,3*,4,3,3,3.076923077,
,8,3,3,4,3,3,3*,4,4,3,3,3,3*,4,4,4,3.461538462,
,9,3,4,4,3,4,4*,4,4,4,4,3,4*,5,4,4,3.846153846,
,10,4,4,4,4,4,4*,5,5,6,5,4,5*,6,5,5,4.692307692,
,11,5,5,5,5,5,5*,6,6,8,6,6,6*,7,6,6,5.846153846,
,12,7,5,6,6,6,6*,7,7,9,6,6,7*,7,7,7,6.615384615,
,13,8,6,7,8,8,8*,8,8,10+,6,7,7*,8,8,9,7.583333333,
,14,9,7,8,10,10,10*,10,9,10+,7,8,7*,10,9,9,8.833333333,
,15,10,8,8,10,10+,10+*,10+,10,10+,7,8,7*,10+,10,9,8.888888889,
,16,10+,8,8,10,10+,10+*,10+,10+,10+,8,9,7*,10+,10,9,8.857142857,
,17,10+,9,9,9,10+,10+*,10+,10+,10+,9,10,8*,10+,10,9,9.285714286,
,18,10+,10,10,10+,10+,10+*,10+,10+,10+,9,10+,9*,10+,10+,10+,9.666666667,
,19,10+,10+,10+,10+,10+,10+*,10+,10+,10+,9,10+,9*,10+,10+,10+,9,
,20,10+,10+,10+,10+,10+,10+*,10+,10+,10+,8,10+,8*,10+,10+,10+,8,
,21,10+,10+,10+,10+,10+,10+*,10+,10,10,7,10+,6*,10+,10+,10+,9,
,22,9,10+,10,10,10,10*,10,9,9,6,9,5*,10+,10,10+,9.2,
,23,7,8,7,8,8,8*,8,8,7,5,7,4*,8,8,9,7.538461538,
,24,5,5,4,6,5,5*,6,6,6,4,5,4*,6,5,6,5.307692308,
,Daily Max,10+,10+,10+,10+,10+,10+,10+,10+,10+,9,10+,9,10+,10+,10+,9,
6/9/2014,1,4,4,3,4,4,4*,4,5,5,3,4,3*,4,4,4,4,
,2,3,3,3,3,3,3*,3,4,4,3,3,3*,3,3,3,3.153846154,
,3,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,4,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,5,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,6,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,7,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,8,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,9,3,3,3,3,3,3*,3,3,3,3,3,3*,4,3,3,3.076923077,
,10,3,3,3,3,3,3*,3,3,3,3,3,3*,4,4,4,3.230769231,
,11,3,3,3,3,3,3*,3,3,3,3,3,3*,4,4*,4,3.166666667,
,12,3,3,4,3,3,3*,4,4,3,3,3,3*,4,4*,5*,3.363636364,
,13,3,4,4,3,4,3*,4,4,3,3,3,3*,4,4,5*,3.583333333,
,14,4,4,4,3,3*,3*,4,4,4,3,3,3*,5,4,5*,3.818181818,
,15,4,4,4,4,4*,4*,4,4,4,4,4,3*,5,4,5*,4.090909091,
,16,4,4,4,4,4*,4*,4,4,4,4,4,3*,5,4,5,4.166666667,
,17,4,4,4,4,4*,4*,4,4,5*,4,4,4*,5,5,5,4.272727273,
,18,4,4,4,4,4*,4*,4,4,4*,4,4,4*,5,5,6,4.363636364,
,19,4,4,4,4,4*,4*,4,4,4*,4,4,4*,5,5,5,4.272727273,
,20,4,4,4,4,4*,4*,4,4,4,4,4,4*,5,5,5,4.25,
,21,4,4,4,4,4,4*,4,4,4,4,4,4*,5,5,5,4.230769231,
,22,4,4,4,4,4,4*,3,4,4,4,4,4*,5,4,5,4.076923077,
,23,4,4,4,4,4,4*,3,4,4,4,4,4*,5,4,5,4.076923077,
,24,4,4,4,4,4,4*,3,4,4,4,4,4*,4,4,4,3.923076923,
,Daily Max,4,4,4,4,4,4,4,5,5,4,4,4,5,5,6,4.4,
6/10/2014,1,4,3,3,3,4,3*,3,3,3,4,4,4*,4,4,4,3.538461538,
,2,3,3,3,3,3,3*,3,3,3,3,4,4*,4,3,4,3.230769231,
,3,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,4,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,5,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,6,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,7,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,8,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,9,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,10,3,3,3,3,3,3*,3,3,3,3,3,3*,4,4,3,3.153846154,
,11,3,3,3,3,3,3*,3,3,3,3,3,3*,4,4,4,3.230769231,
,12,3,3*,3,3,3,3*,3,3,3,3,3,4*,4,4,4,3.25,
,13,4,4*,4,4,4,3*,3,3,3*,4,4,4*,4,4,4,3.818181818,
,14,4,4*,5,5,4,4*,4,4,4*,4,4,5*,5,5,5,4.454545455,
,15,5,5*,5,5,5,5*,4,4,4*,4,5,5*,5,5,5,4.727272727,
,16,5,6,5,5,5,5*,4,5,4*,5,5,5*,5,6,6,5.166666667,
,17,5,6,6,6,5,5*,5,5,4*,5,5,5*,6,6,6,5.5,
,18,5,6,6,6,6,5*,5,5,5,5,5,5*,6,6,6,5.538461538,
,19,5,6,6,6,6,5*,5,5,5,5,5,5*,7,6,6,5.615384615,
,20,5,5,6,6,6,5*,5,5,5,5,5,6*,6,6,6,5.461538462,
,21,5,5,5,5,5,5*,5,5,4,5,5,5*,6,5,6,5.076923077,
,22,4,4,4,5,5,5*,5,5,4,5,5,5*,5,5,5,4.692307692,
,23,4,4*,4,4,4,4*,4,4,4,5,4,4*,5,4,4,4.166666667,
,24,3,4*,4,4,4,4*,4,4,3,4,4,3*,4,4,4,3.833333333,
,Daily Max,5,6,6,6,6,5,5,5,5,5,5,6,7,6,6,5.6,
6/11/2014,1,3,3*,4,4,4,3*,4,4,3,4,4,3*,4,4,4,3.833333333,
,2,4,4*,4,4,4,3*,4,4,3,4,4,3*,4,4,4,3.916666667,
,3,4,4*,4,4,4,3*,3,4,3,4,4,3*,4,4,4,3.833333333,
,4,4,4*,4,4,4,3*,3,4,3,4,4,4*,4,4,4,3.833333333,
,5,4,3*,4,4,4,3*,3,4,3,3,4,4*,3,3,3,3.5,
,6,3,3*,4,4,3,3*,3,4,3,3,3,4*,3,3,3,3.25,
,7,3,3,3,3,3,3*,3,4,3,3,3,3*,3,3,3,3.076923077,
,8,3,3,3,3,3,3*,3,3,3,3,3,3*,3,3,3,3,
,9,3,3,3,3,3,3*,3,3,3,3,3,3*,4,3,4,3.153846154,
,10,3,3,3,3,3,3*,3,3,3,3,3,3*,4,3,4,3.153846154,
,11,3,3,3,3,3,3*,3,3,3,3,3*,3*,4,3,4,3.166666667,
,12,3,3,3,3,3,3*,3,3,3,3,3*,3*,4*,3,4,3.090909091,
,13,3,3,3,3,3,3*,3,3,3,3,3*,3*,4*,4*,4,3.1,
,14,3,3,3,4,3,3*,3,3,3*,3,3*,4*,4*,4*,4,3.222222222,
,15,3,3,3,4,3,3*,3,3,3*,3,3*,4*,4,4,4,3.363636364,
,16,3,3,3,4,4,3*,3,3,3*,3,3,4*,4,3,4,3.333333333,
,17,3,3,3,4,4,3*,3,3,3*,3,3,4*,4,4,4,3.416666667,
,18,3,4,4,4,4,4*,4,4,3*,4,4,4*,4,4,4,3.916666667,
,19,4,4,4,4,4,4*,4,4,4*,4,4,4*,4,4,5,4.083333333,
,20,4,4,4,4,4,4*,4,4,3,4,4,4*,5,4,5,4.076923077,
,21,4,4,4,4,4,4*,4,4,3,4,4,4*,5,4,5,4.076923077,
,22,4,4,4,4,4,4*,3,4,3,4,4,4*,5,4,4,3.923076923,
,23,4,4,4,4,4,4*,3,4,3,4,4,4*,5,4,4,3.923076923,
,24,4,4,4,4,4,4*,3,4,3,4,4,4*,5,4,4,3.923076923,
,Daily Max,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4.133333333,
6/12/2014,1,4,4,4,4,4,4*,3,4,4,4,4,4*,5,4,4,4,
,2,4,4,4,4,4,4*,4,4,4,4,4,4*,4,4,4,4,
,3,4,4,4,4,4,4*,4,4,4,4,4,4*,4,4,4,4,
,4,4,4,4,4,4,4*,4,4,4,4,4,4*,4,4,4,4,
,5,4,4,4,4,4,4*,4,4,4,4,4,4*,4,3,4,3.923076923,
,6,4,3,4,4,4,4*,4,4,4,4,4,4*,3,3,3,3.692307692,
,7,3,3,4,4,4,3*,4,4,3,4,4,4*,3,3,3,3.538461538,
,8,3,3,4,4,4,3*,4,4,3,4,4,4*,4,4,4,3.769230769,
,9,4,4,4,4,4,4*,4,4,3,4,4,4*,4,4,4,3.923076923,
,10,4,4,4,4,4,4*,4,4,4,4,4,4*,4,5,4,4.076923077,
,11,4,4,4,5,5,4*,4,4,4,4,4,4*,5,5*,5,4.333333333,
,12,5,5,4,5,5,5*,5,5,4,5*,5,4*,5,6*,5,4.818181818,
,13,5,5,5,5*,5,5*,5,5,5,5*,5,5*,6,6*,6,5.2,
,14,5,5,5,5*,6,5*,6,6,5,5,5,5*,6,6,6,5.5,
,15,6,5,6,6*,6,6*,7,6,6,6,6,6*,6,6,6,6,
,16,6,6,6,6*,6,6*,8,7,6,6,6,6*,6,7,6,6.333333333,
,17,6,6,6,7*,7,6*,8,7,7,6,7,6*,6,7,7,6.666666667,
,18,6,6,6,7*,7,6*,7,7,7,6,7,6*,6,7,7,6.583333333,
,19,6,6,6,6*,7,6*,7,7,7,6,6,6*,6,6,7,6.416666667,
,20,6,6,6,6*,6,6*,6,7,7,6,6,6*,6,6,7,6.25,
,21,6,6,6,6,6,5*,6,6,6,5,6,6*,6,6,7,6,
,22,6,6,6,6,6,5*,6,6,6,5,6,6*,6,6,7,6,
,23,6,6,6,6,6,5*,5,6,6,5,6,7*,7,6,7,6,
,24,6,6,6,6,6,6*,6,6,6,5,6,6*,7,6,7,6.076923077,
,Daily Max,6,6,6,7,7,6,8,7,7,6,7,7,7,7,7,6.733333333,
6/13/2014,1,6,6,6,6,6,6*,6,6,6,5,6,6*,7,6,7,6.076923077,
,2,6,6,6,6,6,6*,6,6,6,5,6,5*,6,6,6,5.923076923,
,3,6,6,6,6,6,5*,5,6,5,5,5,4*,6,6,6,5.692307692,
,4,6,6,6,6,6,5*,4,5,5,5,5,4*,6,6,6,5.538461538,
,5,6,6,6,6,6,5*,4,5,5,5,4,4*,6,6,6,5.461538462,
,6,6,6,6,6,6,5*,4,5,5,4,4,4*,6,5,6,5.307692308,
,7,6,6,6,6,6,6*,4,5,5,4,4,3*,6,6,6,5.384615385,
,8,6,6,6,6,6,6*,4,5,4,4,4,3*,7,6,6,5.384615385,
,9,6,6,6,6,6,6*,5,6,5,5,5,4*,7,7,6,5.846153846,
,10,6,6,7,6,6,6*,6,6,6,6,6,5*,8,8,7,6.461538462,
,11,7,7,7,7,7,7*,7,7,7,6,7,7*,8,8,7,7.076923077,
,12,7,7,7,7,8,8*,8,8,8,7,8,8*,8,8,7,7.538461538,
,13,8,7,8,7,8,8*,9,8,8,8,8,8*,8,8,8,7.923076923,
,14,7,7,7,7,8,8*,9,8,8,7,7,7*,7,8*,8,7.5,
,15,7,7,7,7,7,7*,9,8,8,7,7,6*,8,8*,8,7.5,
,16,7,6,7,7,7,7*,8*,8,8*,6,6,6*,7,7*,7,6.8,
,17,6,6,6,6,6,6*,8*,8,7*,6,6,6*,7,6,6,6.272727273,
